h_nb_victories,h_nb_draws,h_nb_defeats,h_nb_points,h_nb_goals_scored,h_nb_goals_conceded,h_nb_goals_diff,h_nb_games,h_nb_games_home,h_nb_victories_home,h_nb_draws_home,h_nb_defeats_home,h_nb_points_home,h_nb_goals_scored_home,h_nb_goals_conceded_home,h_diff_goals_home,h_last_n_games_points_home,h_last_n_games_victories_home,h_last_n_games_draws_home,h_last_n_games_defeats_home,h_mean_nb_goals_scored_home,h_mean_nb_goals_conceded_home,h_season_wages,a_nb_victories,a_nb_draws,a_nb_defeats,a_nb_points,a_nb_goals_scored,a_nb_goals_conceded,a_nb_goals_diff,a_nb_games,a_nb_games_away,a_nb_victories_away,a_nb_draws_away,a_nb_defeats_away,a_nb_points_away,a_nb_goals_scored_away,a_nb_goals_conceded_away,a_diff_goals_away,a_last_n_games_points_away,a_last_n_games_victories_away,a_last_n_games_draws_away,a_last_n_games_defeats_away,a_mean_nb_goals_scored_away,a_mean_nb_goals_conceded_away,a_season_wages,diff_nb_victories,diff_nb_draws,diff_nb_defeats,diff_nb_points,diff_nb_goals_diff,diff_season_wages,Month,Week,distance_km,capacity_home_stadium,home_win,id
2.0,1.0,4.0,7.0,8.0,15.0,-7.0,7.0,4.0,2.0,1.0,1.0,7.0,5.0,4.0,1.0,7.0,2.0,1.0,0.0,1.25,1.0,47.0,4.0,0.0,4.0,12.0,7.0,16.0,-9.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,14.0,-14.0,0.0,0.0,0.0,3.0,0.0,3.5,22.4,-2.0,1.0,0.0,-5.0,2.0,24.6,10,42,1594.87294294,31154.0,1,E0_2009_2010_83
3.0,0.0,5.0,9.0,8.0,15.0,-7.0,8.0,4.0,2.0,0.0,2.0,6.0,4.0,7.0,-3.0,6.0,2.0,0.0,1.0,1.0,1.75,39.1,5.0,1.0,1.0,16.0,15.0,8.0,7.0,7.0,4.0,2.0,1.0,1.0,7.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,1.75,1.25,132.5,-2.0,-1.0,4.0,-7.0,-14.0,-93.4,10,42,2901.62624393,25133.0,0,E0_2009_2010_84
2.0,1.0,4.0,7.0,6.0,10.0,-4.0,7.0,3.0,1.0,0.0,2.0,3.0,2.0,4.0,-2.0,3.0,1.0,0.0,2.0,0.666666666667,1.33333333333,48.5,2.0,1.0,5.0,7.0,8.0,20.0,-12.0,8.0,4.0,0.0,1.0,3.0,1.0,4.0,13.0,-9.0,1.0,0.0,1.0,2.0,1.0,3.25,38.3,0.0,0.0,-1.0,0.0,8.0,10.2,10,43,14439.711076,25700.0,1,E0_2009_2010_85
6.0,1.0,2.0,19.0,21.0,13.0,8.0,9.0,4.0,3.0,0.0,1.0,9.0,10.0,5.0,5.0,6.0,2.0,0.0,1.0,2.5,1.25,66.6,3.0,3.0,3.0,12.0,8.0,11.0,-3.0,9.0,4.0,0.0,3.0,1.0,3.0,2.0,6.0,-4.0,3.0,0.0,3.0,0.0,0.5,1.5,44.8,3.0,-2.0,-1.0,7.0,11.0,21.8,10,43,6643.21591347,36230.0,0,E0_2009_2010_90
2.0,1.0,6.0,7.0,8.0,22.0,-14.0,9.0,4.0,2.0,0.0,2.0,6.0,4.0,7.0,-3.0,6.0,2.0,0.0,1.0,1.0,1.75,38.3,1.0,0.0,8.0,3.0,5.0,15.0,-10.0,9.0,4.0,1.0,0.0,3.0,3.0,2.0,7.0,-5.0,3.0,1.0,0.0,2.0,0.5,1.75,0.0,1.0,1.0,-2.0,4.0,-4.0,38.3,10,43,15835.7028662,25404.0,0,E0_2009_2010_89
2.0,2.0,5.0,8.0,8.0,15.0,-7.0,9.0,4.0,1.0,1.0,2.0,4.0,3.0,5.0,-2.0,4.0,1.0,1.0,1.0,0.75,1.25,29.9,5.0,1.0,2.0,16.0,12.0,7.0,5.0,8.0,3.0,2.0,0.0,1.0,6.0,5.0,3.0,2.0,6.0,2.0,0.0,1.0,1.66666666667,1.0,80.1,-3.0,1.0,3.0,-8.0,-12.0,-50.2,10,43,1144.28249609,27828.0,0,E0_2009_2010_91
4.0,0.0,5.0,12.0,9.0,19.0,-10.0,9.0,4.0,4.0,0.0,0.0,12.0,7.0,2.0,5.0,9.0,3.0,0.0,0.0,1.75,0.5,22.4,3.0,1.0,5.0,10.0,9.0,16.0,-7.0,9.0,4.0,1.0,0.0,3.0,3.0,4.0,8.0,-4.0,0.0,0.0,0.0,3.0,1.0,2.0,39.1,1.0,-1.0,0.0,2.0,-3.0,-16.7,10,43,3019.12281469,22546.0,0,E0_2009_2010_87
2.0,1.0,6.0,7.0,6.0,11.0,-5.0,9.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,-1.0,1.0,0.0,1.0,2.0,0.5,0.75,38.1,5.0,1.0,3.0,16.0,17.0,13.0,4.0,9.0,4.0,1.0,1.0,2.0,4.0,4.0,6.0,-2.0,1.0,0.0,1.0,2.0,1.0,1.5,54.0,-3.0,0.0,3.0,-9.0,-9.0,-15.9,10,43,15579.2581193,30079.0,1,E0_2009_2010_86
7.0,0.0,2.0,21.0,19.0,8.0,11.0,9.0,4.0,4.0,0.0,0.0,12.0,10.0,1.0,9.0,9.0,3.0,0.0,0.0,2.5,0.25,174.7,3.0,1.0,4.0,10.0,11.0,17.0,-6.0,8.0,3.0,0.0,0.0,3.0,0.0,3.0,11.0,-8.0,0.0,0.0,0.0,3.0,1.0,3.66666666667,47.0,4.0,-1.0,-2.0,11.0,17.0,127.7,10,43,10500.815483,42449.0,1,E0_2009_2010_88
1.0,2.0,5.0,5.0,9.0,13.0,-4.0,8.0,3.0,0.0,1.0,2.0,1.0,5.0,7.0,-2.0,1.0,0.0,1.0,2.0,1.66666666667,2.33333333333,54.0,6.0,0.0,2.0,18.0,27.0,11.0,16.0,8.0,4.0,2.0,0.0,2.0,6.0,10.0,7.0,3.0,3.0,1.0,0.0,2.0,2.5,1.75,110.8,-5.0,2.0,3.0,-13.0,-20.0,-56.8,10,43,308.979021446,35303.0,0,E0_2009_2010_95
5.0,2.0,1.0,17.0,16.0,9.0,7.0,8.0,3.0,3.0,0.0,0.0,9.0,8.0,3.0,5.0,9.0,3.0,0.0,0.0,2.66666666667,1.0,132.5,3.0,1.0,4.0,10.0,8.0,10.0,-2.0,8.0,4.0,1.0,1.0,2.0,4.0,4.0,6.0,-2.0,1.0,0.0,1.0,2.0,1.0,1.5,48.5,2.0,1.0,-3.0,7.0,9.0,84.0,10,43,9568.59344206,47405.0,0,E0_2009_2010_94
2.0,2.0,4.0,8.0,11.0,13.0,-2.0,8.0,4.0,0.0,2.0,2.0,2.0,5.0,7.0,-2.0,2.0,0.0,2.0,1.0,1.25,1.75,45.9,3.0,2.0,3.0,11.0,10.0,12.0,-2.0,8.0,3.0,1.0,0.0,2.0,3.0,2.0,3.0,-1.0,3.0,1.0,0.0,2.0,0.666666666667,1.0,54.5,-1.0,0.0,1.0,-3.0,0.0,-8.6,10,43,2873.23776701,28100.0,1,E0_2009_2010_92
5.0,0.0,4.0,15.0,22.0,13.0,9.0,9.0,4.0,3.0,0.0,1.0,9.0,15.0,4.0,11.0,6.0,2.0,0.0,1.0,3.75,1.0,120.3,7.0,1.0,1.0,22.0,21.0,9.0,12.0,9.0,4.0,3.0,0.0,1.0,9.0,10.0,2.0,8.0,9.0,3.0,0.0,0.0,2.5,0.5,131.6,-2.0,-1.0,3.0,-7.0,-3.0,-11.3,10,43,4266.23515539,45276.0,1,E0_2009_2010_93
5.0,1.0,4.0,16.0,18.0,15.0,3.0,10.0,5.0,4.0,0.0,1.0,12.0,13.0,7.0,6.0,9.0,3.0,0.0,0.0,2.6,1.4,54.0,1.0,3.0,5.0,6.0,11.0,15.0,-4.0,9.0,5.0,1.0,1.0,3.0,4.0,4.0,6.0,-2.0,0.0,0.0,0.0,3.0,0.8,1.2,54.0,4.0,-2.0,-1.0,10.0,7.0,0.0,10,44,18093.0480069,48707.0,0,E0_2009_2010_104
6.0,1.0,2.0,19.0,29.0,13.0,16.0,9.0,4.0,4.0,0.0,0.0,12.0,17.0,4.0,13.0,9.0,3.0,0.0,0.0,4.25,1.0,110.8,6.0,1.0,3.0,19.0,21.0,14.0,7.0,10.0,5.0,3.0,1.0,1.0,10.0,11.0,8.0,3.0,4.0,1.0,1.0,1.0,2.2,1.6,66.6,0.0,0.0,-1.0,0.0,9.0,44.2,10,44,315.565184789,60361.0,1,E0_2009_2010_96
3.0,2.0,4.0,11.0,14.0,15.0,-1.0,9.0,5.0,1.0,2.0,2.0,5.0,8.0,9.0,-1.0,5.0,1.0,2.0,0.0,1.6,1.8,45.9,8.0,0.0,2.0,24.0,24.0,8.0,16.0,10.0,5.0,3.0,0.0,2.0,9.0,9.0,7.0,2.0,3.0,1.0,0.0,2.0,1.8,1.4,174.7,-5.0,2.0,2.0,-13.0,-17.0,-128.8,10,44,9515.78587736,28100.0,0,E0_2009_2010_97
4.0,0.0,6.0,12.0,10.0,22.0,-12.0,10.0,5.0,4.0,0.0,1.0,12.0,8.0,5.0,3.0,6.0,2.0,0.0,1.0,1.6,1.0,22.4,2.0,2.0,6.0,8.0,8.0,22.0,-14.0,10.0,5.0,0.0,1.0,4.0,1.0,4.0,15.0,-11.0,0.0,0.0,0.0,3.0,0.8,3.0,38.3,2.0,-2.0,0.0,4.0,2.0,-15.9,10,44,10823.0257365,22546.0,1,E0_2009_2010_98
3.0,2.0,4.0,11.0,12.0,15.0,-3.0,9.0,5.0,2.0,2.0,1.0,8.0,8.0,9.0,-1.0,5.0,1.0,2.0,0.0,1.6,1.8,54.5,5.0,2.0,2.0,17.0,13.0,8.0,5.0,9.0,4.0,2.0,1.0,1.0,7.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,1.5,1.0,80.1,-2.0,0.0,2.0,-6.0,-8.0,-25.6,10,44,8280.21505001,40157.0,0,E0_2009_2010_99
3.0,2.0,4.0,11.0,10.0,12.0,-2.0,9.0,4.0,2.0,0.0,2.0,6.0,4.0,4.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,48.5,6.0,0.0,4.0,18.0,24.0,13.0,11.0,10.0,5.0,2.0,0.0,3.0,6.0,7.0,9.0,-2.0,3.0,1.0,0.0,2.0,1.4,1.8,120.3,-3.0,2.0,0.0,-7.0,-13.0,-71.8,10,44,8046.75696263,25700.0,1,E0_2009_2010_100
7.0,1.0,2.0,22.0,21.0,11.0,10.0,10.0,5.0,4.0,1.0,0.0,13.0,11.0,7.0,4.0,7.0,2.0,1.0,0.0,2.2,1.4,131.6,3.0,1.0,5.0,10.0,11.0,22.0,-11.0,9.0,4.0,0.0,0.0,4.0,0.0,3.0,16.0,-13.0,0.0,0.0,0.0,3.0,0.75,4.0,47.0,4.0,0.0,-3.0,12.0,21.0,84.6,10,44,2093.7957288,75811.0,1,E0_2009_2010_101
1.0,1.0,8.0,4.0,5.0,15.0,-10.0,10.0,5.0,0.0,0.0,5.0,0.0,3.0,8.0,-5.0,0.0,0.0,0.0,3.0,0.6,1.6,0.0,4.0,1.0,5.0,13.0,12.0,17.0,-5.0,10.0,5.0,2.0,0.0,3.0,6.0,7.0,9.0,-2.0,3.0,1.0,0.0,2.0,1.4,1.8,39.1,-3.0,0.0,3.0,-9.0,-5.0,-39.1,10,44,10355.634338,20224.0,1,E0_2009_2010_102
4.0,3.0,3.0,15.0,9.0,11.0,-2.0,10.0,5.0,3.0,0.0,2.0,9.0,6.0,5.0,1.0,3.0,1.0,0.0,2.0,1.2,1.0,44.8,2.0,3.0,5.0,9.0,9.0,16.0,-7.0,10.0,5.0,1.0,1.0,3.0,4.0,5.0,10.0,-5.0,1.0,0.0,1.0,2.0,1.0,2.0,29.9,2.0,0.0,-2.0,6.0,5.0,14.9,10,44,2546.52273106,27740.0,0,E0_2009_2010_103
1.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,174.4,1.0,0.0,2.0,3.0,3.0,4.0,-1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,49.9,0.0,1.0,-1.0,1.0,3.0,124.5,9,36,2384.24417552,47405.0,0,E0_2010_2011_33
1.0,0.0,2.0,3.0,1.0,10.0,-9.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,-10.0,0.0,0.0,0.0,2.0,0.0,5.0,40.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,60.8,0.0,-1.0,1.0,-1.0,-9.0,-20.8,9,36,8991.38457193,25133.0,0,E0_2010_2011_37
0.0,0.0,3.0,0.0,1.0,9.0,-8.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,-2.0,0.0,0.0,0.0,1.0,1.0,3.0,55.9,3.0,0.0,0.0,9.0,14.0,0.0,14.0,3.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,6.0,3.0,1.0,0.0,0.0,6.0,0.0,190.9,-3.0,0.0,3.0,-9.0,-22.0,-135.0,9,36,571.226108662,35303.0,0,E0_2010_2011_36
1.0,0.0,2.0,3.0,1.0,7.0,-6.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,37.2,1.0,1.0,1.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,91.3,0.0,-1.0,1.0,-1.0,-6.0,-54.1,9,36,4023.2007459,27877.0,0,E0_2010_2011_35
0.0,3.0,0.0,3.0,4.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,57.8,1.0,2.0,0.0,5.0,4.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,37.8,-1.0,1.0,0.0,-2.0,-1.0,20.0,9,36,4486.79652258,25700.0,1,E0_2010_2011_32
0.0,1.0,2.0,1.0,1.0,3.0,-2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,58.0,2.0,1.0,0.0,7.0,8.0,2.0,6.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,152.3,-2.0,0.0,2.0,-6.0,-8.0,-94.3,9,36,4298.76991565,40157.0,0,E0_2010_2011_31
2.0,1.0,0.0,7.0,9.0,2.0,7.0,3.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,6.0,3.0,1.0,0.0,0.0,6.0,0.0,122.9,1.0,2.0,0.0,5.0,5.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,55.8,1.0,-1.0,0.0,2.0,5.0,67.1,9,36,9748.23254435,60361.0,1,E0_2010_2011_30
1.0,1.0,1.0,4.0,7.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,6.0,3.0,1.0,0.0,0.0,6.0,0.0,53.4,1.0,1.0,1.0,4.0,6.0,8.0,-2.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,6.0,-2.0,3.0,1.0,0.0,1.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,5.0,28.4,9,36,7472.01924505,52409.0,0,E0_2010_2011_34
1.0,2.0,0.0,5.0,6.0,5.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,38.0,1.0,1.0,1.0,4.0,2.0,4.0,-2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,1.0,0.0,3.0,134.3,0.0,1.0,-1.0,1.0,3.0,-96.3,9,36,8361.79973855,30079.0,0,E0_2010_2011_38
0.0,0.0,3.0,0.0,2.0,6.0,-4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,46.9,2.0,0.0,1.0,6.0,4.0,6.0,-2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,-6.0,0.0,0.0,0.0,1.0,0.0,6.0,82.8,-2.0,0.0,2.0,-6.0,-2.0,-35.9,9,37,3368.29326973,27740.0,1,E0_2010_2011_39
1.0,2.0,1.0,5.0,3.0,3.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.5,91.3,1.0,2.0,1.0,5.0,5.0,5.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.5,37.8,0.0,0.0,0.0,0.0,0.0,53.5,9,37,4265.21946893,36230.0,1,E0_2010_2011_45
1.0,2.0,1.0,5.0,4.0,4.0,0.0,4.0,2.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,1.5,1.0,60.8,3.0,1.0,0.0,10.0,13.0,3.0,10.0,4.0,2.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,1.5,1.0,122.9,-2.0,1.0,1.0,-5.0,-10.0,-62.1,9,37,18296.133935,48707.0,0,E0_2010_2011_44
1.0,1.0,2.0,4.0,2.0,8.0,-6.0,4.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.5,37.2,1.0,3.0,0.0,6.0,6.0,5.0,1.0,4.0,2.0,0.0,2.0,0.0,2.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,38.0,0.0,-2.0,2.0,-2.0,-7.0,-0.8,9,37,428.565149111,27877.0,1,E0_2010_2011_46
1.0,0.0,3.0,3.0,4.0,7.0,-3.0,4.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,1.5,1.5,46.9,0.0,0.0,4.0,0.0,2.0,12.0,-10.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,-6.0,0.0,0.0,0.0,2.0,0.0,3.0,55.9,1.0,0.0,-1.0,3.0,7.0,-9.0,9,37,6279.42435295,27740.0,0,E0_2010_2011_43
1.0,1.0,2.0,4.0,4.0,5.0,-1.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,49.9,1.0,3.0,0.0,6.0,6.0,5.0,1.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,57.8,0.0,-2.0,2.0,-2.0,-2.0,-7.9,9,37,10520.5034988,31154.0,0,E0_2010_2011_41
2.0,0.0,2.0,6.0,5.0,8.0,-3.0,4.0,2.0,2.0,0.0,0.0,6.0,4.0,0.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,82.8,1.0,2.0,1.0,5.0,6.0,7.0,-1.0,4.0,2.0,1.0,0.0,1.0,3.0,4.0,5.0,-1.0,3.0,1.0,0.0,1.0,2.0,2.5,55.8,1.0,-2.0,1.0,1.0,-2.0,27.0,9,37,7706.23133984,42785.0,0,E0_2010_2011_40
0.0,2.0,2.0,2.0,4.0,6.0,-2.0,4.0,2.0,0.0,2.0,0.0,2.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,58.0,1.0,1.0,2.0,4.0,7.0,6.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,-3.0,1.0,0.0,1.0,1.0,0.5,2.0,53.4,-1.0,1.0,0.0,-2.0,-3.0,4.6,9,37,9801.55099571,40157.0,0,E0_2010_2011_42
4.0,0.0,0.0,12.0,17.0,1.0,16.0,4.0,2.0,2.0,0.0,0.0,6.0,8.0,0.0,8.0,6.0,2.0,0.0,0.0,4.0,0.0,190.9,2.0,1.0,1.0,7.0,8.0,8.0,0.0,4.0,3.0,2.0,0.0,1.0,6.0,6.0,6.0,0.0,6.0,2.0,0.0,1.0,2.0,2.0,25.0,2.0,-1.0,-1.0,5.0,16.0,165.9,9,37,10363.8922894,42449.0,1,E0_2010_2011_47
2.0,2.0,0.0,8.0,11.0,5.0,6.0,4.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,2.0,0.0,0.0,3.0,0.0,152.3,1.0,2.0,1.0,5.0,2.0,4.0,-2.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,-3.0,1.0,0.0,1.0,1.0,0.0,1.5,134.3,1.0,0.0,-1.0,3.0,8.0,18.0,9,37,4266.23515539,75811.0,1,E0_2010_2011_48
1.0,1.0,2.0,4.0,2.0,11.0,-9.0,4.0,3.0,0.0,1.0,2.0,1.0,1.0,11.0,-10.0,1.0,0.0,1.0,2.0,0.333333333333,3.66666666667,40.0,1.0,2.0,1.0,5.0,4.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.5,174.4,0.0,-1.0,1.0,-1.0,-11.0,-134.4,9,37,2901.62624393,25133.0,0,E0_2010_2011_49
1.0,4.0,0.0,7.0,7.0,6.0,1.0,5.0,2.0,1.0,1.0,0.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,1.5,57.8,0.0,2.0,3.0,2.0,4.0,7.0,-3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,2.0,0.0,1.0,58.0,1.0,2.0,-3.0,5.0,4.0,-0.2,9,38,8092.52871681,25700.0,0,E0_2010_2011_53
3.0,2.0,0.0,11.0,14.0,4.0,10.0,5.0,2.0,2.0,0.0,0.0,6.0,10.0,1.0,9.0,6.0,2.0,0.0,0.0,5.0,0.5,122.9,2.0,1.0,2.0,7.0,5.0,9.0,-4.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,-7.0,0.0,0.0,0.0,2.0,0.0,3.5,37.2,1.0,1.0,-2.0,4.0,14.0,85.7,9,38,4101.36477193,60361.0,0,E0_2010_2011_50
1.0,3.0,1.0,6.0,7.0,8.0,-1.0,5.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.5,38.0,1.0,1.0,3.0,4.0,2.0,13.0,-11.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,40.0,0.0,2.0,-2.0,2.0,10.0,-2.0,9,38,8032.09001735,30079.0,0,E0_2010_2011_51
2.0,1.0,2.0,7.0,8.0,12.0,-4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,25.0,1.0,2.0,2.0,5.0,5.0,6.0,-1.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.5,49.9,1.0,-1.0,0.0,2.0,-3.0,-24.9,9,38,3361.42651782,16220.0,0,E0_2010_2011_52
1.0,2.0,2.0,5.0,4.0,7.0,-3.0,5.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.5,134.3,1.0,3.0,1.0,6.0,5.0,5.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,-1.0,1.0,0.0,1.0,1.0,0.5,1.0,60.8,0.0,-1.0,1.0,-1.0,-3.0,73.5,9,38,9857.31593192,45276.0,0,E0_2010_2011_54
2.0,2.0,1.0,8.0,6.0,2.0,4.0,5.0,2.0,1.0,1.0,0.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,0.5,174.4,5.0,0.0,0.0,15.0,21.0,1.0,20.0,5.0,2.0,2.0,0.0,0.0,6.0,9.0,1.0,8.0,6.0,2.0,0.0,0.0,4.5,0.5,190.9,-3.0,2.0,1.0,-7.0,-16.0,-16.5,9,38,9523.88334479,47405.0,1,E0_2010_2011_55
0.0,1.0,4.0,1.0,3.0,13.0,-10.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,-4.0,0.0,0.0,0.0,2.0,1.0,3.0,55.9,2.0,2.0,1.0,8.0,6.0,4.0,2.0,5.0,2.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,1.5,1.0,91.3,-2.0,-1.0,3.0,-7.0,-12.0,-35.4,9,38,487.831457697,35303.0,1,E0_2010_2011_56
1.0,3.0,1.0,6.0,7.0,8.0,-1.0,5.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,55.8,3.0,2.0,0.0,11.0,14.0,7.0,7.0,5.0,2.0,0.0,2.0,0.0,2.0,5.0,5.0,0.0,2.0,0.0,2.0,0.0,2.5,2.5,152.3,-2.0,1.0,1.0,-5.0,-8.0,-96.5,9,38,1716.24995081,28100.0,0,E0_2010_2011_57
2.0,1.0,2.0,7.0,8.0,6.0,2.0,5.0,2.0,1.0,0.0,1.0,3.0,6.0,2.0,4.0,3.0,1.0,0.0,1.0,3.0,1.0,53.4,1.0,1.0,3.0,4.0,5.0,8.0,-3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,-3.0,0.0,0.0,0.0,2.0,0.5,2.0,46.9,1.0,0.0,-1.0,3.0,5.0,6.5,9,38,12662.8012234,52409.0,0,E0_2010_2011_58
1.0,2.0,2.0,5.0,6.0,8.0,-2.0,5.0,2.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,1.5,1.0,37.8,2.0,1.0,2.0,7.0,6.0,9.0,-3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,8.0,-7.0,0.0,0.0,0.0,2.0,0.5,4.0,82.8,-1.0,1.0,0.0,-2.0,1.0,-45.0,9,38,1144.28249609,27828.0,0,E0_2010_2011_59
1.0,2.0,3.0,5.0,2.0,13.0,-11.0,6.0,4.0,0.0,1.0,3.0,1.0,1.0,13.0,-12.0,1.0,0.0,1.0,2.0,0.25,3.25,40.0,1.0,2.0,3.0,5.0,7.0,10.0,-3.0,6.0,3.0,0.0,1.0,2.0,1.0,3.0,6.0,-3.0,1.0,0.0,1.0,2.0,1.0,2.0,37.8,0.0,0.0,0.0,0.0,-8.0,2.2,10,39,6783.28990816,25133.0,1,E0_2010_2011_66
1.0,1.0,4.0,4.0,4.0,13.0,-9.0,6.0,3.0,1.0,0.0,2.0,3.0,3.0,6.0,-3.0,3.0,1.0,0.0,2.0,1.0,2.0,55.9,1.0,5.0,0.0,8.0,7.0,6.0,1.0,6.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,57.8,0.0,-4.0,4.0,-4.0,-10.0,-1.9,10,39,650.697879204,35303.0,0,E0_2010_2011_65
3.0,1.0,2.0,10.0,8.0,11.0,-3.0,6.0,3.0,2.0,1.0,0.0,7.0,5.0,2.0,3.0,7.0,2.0,1.0,0.0,1.66666666667,0.666666666667,37.2,1.0,4.0,1.0,7.0,9.0,10.0,-1.0,6.0,3.0,1.0,1.0,1.0,4.0,5.0,6.0,-1.0,4.0,1.0,1.0,1.0,1.66666666667,2.0,55.8,2.0,-3.0,1.0,3.0,-2.0,-18.6,10,39,7515.21795128,27877.0,0,E0_2010_2011_64
