h_nb_victories,h_nb_draws,h_nb_defeats,h_nb_points,h_nb_goals_scored,h_nb_goals_conceded,h_nb_goals_diff,h_nb_games,h_nb_games_home,h_nb_victories_home,h_nb_draws_home,h_nb_defeats_home,h_nb_points_home,h_nb_goals_scored_home,h_nb_goals_conceded_home,h_diff_goals_home,h_last_n_games_points_home,h_last_n_games_victories_home,h_last_n_games_draws_home,h_last_n_games_defeats_home,h_mean_nb_goals_scored_home,h_mean_nb_goals_conceded_home,h_season_wages,a_nb_victories,a_nb_draws,a_nb_defeats,a_nb_points,a_nb_goals_scored,a_nb_goals_conceded,a_nb_goals_diff,a_nb_games,a_nb_games_away,a_nb_victories_away,a_nb_draws_away,a_nb_defeats_away,a_nb_points_away,a_nb_goals_scored_away,a_nb_goals_conceded_away,a_diff_goals_away,a_last_n_games_points_away,a_last_n_games_victories_away,a_last_n_games_draws_away,a_last_n_games_defeats_away,a_mean_nb_goals_scored_away,a_mean_nb_goals_conceded_away,a_season_wages,Month,Week,distance_km,capacity_home_stadium,home_win_odd_above,id
1.0,3.0,4.0,6.0,7.0,13.0,-6.0,8.0,4.0,1.0,2.0,1.0,5.0,5.0,5.0,0.0,4.0,1.0,1.0,1.0,1.25,1.25,134.3,2.0,3.0,3.0,9.0,7.0,8.0,-1.0,8.0,4.0,1.0,1.0,2.0,4.0,4.0,5.0,-1.0,4.0,1.0,1.0,1.0,1.0,1.25,49.9,10,42,3505.24708441,45276.0,0,E0_2010_2011_87
5.0,2.0,1.0,17.0,12.0,5.0,7.0,8.0,4.0,3.0,1.0,0.0,10.0,7.0,2.0,5.0,7.0,2.0,1.0,0.0,1.75,0.5,174.4,4.0,2.0,2.0,14.0,18.0,10.0,8.0,8.0,4.0,1.0,2.0,1.0,5.0,4.0,5.0,-1.0,4.0,1.0,1.0,1.0,1.0,1.25,122.9,10,42,9593.89698579,47405.0,0,E0_2010_2011_88
3.0,1.0,4.0,10.0,9.0,11.0,-2.0,8.0,4.0,2.0,1.0,1.0,7.0,5.0,4.0,1.0,7.0,2.0,1.0,0.0,1.25,1.0,46.9,3.0,5.0,0.0,14.0,18.0,11.0,7.0,8.0,4.0,0.0,4.0,0.0,4.0,7.0,7.0,0.0,3.0,0.0,3.0,0.0,1.75,1.75,152.3,10,42,3108.57995207,27740.0,0,E0_2010_2011_89
1.0,3.0,5.0,6.0,8.0,15.0,-7.0,9.0,4.0,1.0,2.0,1.0,5.0,5.0,5.0,0.0,2.0,0.0,2.0,1.0,1.25,1.25,37.8,5.0,2.0,2.0,17.0,12.0,8.0,4.0,9.0,4.0,2.0,1.0,1.0,7.0,5.0,3.0,2.0,6.0,2.0,0.0,1.0,1.25,0.75,174.4,10,43,5701.1309354,27828.0,1,E0_2010_2011_95
4.0,5.0,0.0,17.0,20.0,12.0,8.0,9.0,4.0,3.0,1.0,0.0,10.0,11.0,4.0,7.0,7.0,2.0,1.0,0.0,2.75,1.0,152.3,4.0,3.0,2.0,15.0,11.0,8.0,3.0,9.0,4.0,2.0,1.0,1.0,7.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,1.25,1.0,91.3,10,43,9459.49334874,75811.0,0,E0_2010_2011_94
1.0,6.0,2.0,9.0,10.0,11.0,-1.0,9.0,4.0,1.0,2.0,1.0,5.0,5.0,5.0,0.0,4.0,1.0,1.0,1.0,1.25,1.25,57.8,2.0,4.0,3.0,10.0,7.0,16.0,-9.0,9.0,3.0,1.0,2.0,0.0,5.0,3.0,2.0,1.0,5.0,1.0,2.0,0.0,1.0,0.666666666667,40.0,10,43,9148.89299849,25700.0,0,E0_2010_2011_93
5.0,2.0,2.0,17.0,21.0,10.0,11.0,9.0,4.0,3.0,0.0,1.0,9.0,14.0,5.0,9.0,6.0,2.0,0.0,1.0,3.5,1.25,122.9,1.0,3.0,5.0,6.0,7.0,17.0,-10.0,9.0,4.0,0.0,2.0,2.0,2.0,2.0,8.0,-6.0,2.0,0.0,2.0,1.0,0.5,2.0,55.9,10,43,308.979021446,60361.0,0,E0_2010_2011_90
2.0,3.0,4.0,9.0,8.0,10.0,-2.0,9.0,4.0,1.0,2.0,1.0,5.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,0.75,0.75,49.9,7.0,1.0,1.0,22.0,25.0,2.0,23.0,9.0,4.0,2.0,1.0,1.0,7.0,9.0,2.0,7.0,4.0,1.0,1.0,1.0,2.25,0.5,190.9,10,43,10500.815483,31154.0,0,E0_2010_2011_91
2.0,4.0,3.0,10.0,9.0,8.0,1.0,9.0,4.0,1.0,2.0,1.0,5.0,6.0,5.0,1.0,4.0,1.0,1.0,1.0,1.5,1.25,58.0,3.0,1.0,5.0,10.0,10.0,13.0,-3.0,9.0,4.0,1.0,0.0,3.0,3.0,4.0,7.0,-3.0,3.0,1.0,0.0,2.0,1.0,1.75,46.9,10,43,5671.64757567,40157.0,0,E0_2010_2011_92
3.0,2.0,4.0,11.0,9.0,13.0,-4.0,9.0,4.0,2.0,2.0,0.0,8.0,5.0,1.0,4.0,5.0,1.0,2.0,0.0,1.25,0.25,82.8,2.0,4.0,3.0,10.0,10.0,12.0,-2.0,9.0,4.0,0.0,2.0,2.0,2.0,6.0,9.0,-3.0,1.0,0.0,1.0,2.0,1.5,2.25,38.0,10,43,222.667627283,42785.0,0,E0_2010_2011_96
2.0,6.0,1.0,12.0,13.0,13.0,0.0,9.0,4.0,1.0,3.0,0.0,6.0,6.0,5.0,1.0,5.0,1.0,2.0,0.0,1.5,1.25,55.8,2.0,3.0,4.0,9.0,9.0,14.0,-5.0,9.0,4.0,0.0,1.0,3.0,1.0,2.0,8.0,-6.0,1.0,0.0,1.0,2.0,0.5,2.0,134.3,10,43,2857.39218926,28100.0,0,E0_2010_2011_97
3.0,2.0,4.0,11.0,14.0,13.0,1.0,9.0,4.0,1.0,1.0,2.0,4.0,9.0,6.0,3.0,1.0,0.0,1.0,2.0,2.25,1.5,53.4,2.0,6.0,1.0,12.0,8.0,7.0,1.0,9.0,4.0,0.0,3.0,1.0,3.0,3.0,4.0,-1.0,3.0,0.0,3.0,0.0,0.75,1.0,60.8,10,43,390.039997426,52409.0,1,E0_2010_2011_98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,8,32,7539.78579623,31154.0,0,E0_2011_2012_0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,8,32,4586.81371232,25700.0,0,E0_2011_2012_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8,32,9857.31593192,45276.0,0,E0_2011_2012_2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,8,32,18223.8520168,52409.0,0,E0_2011_2012_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8,32,9700.3815496,18439.0,0,E0_2011_2012_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8,32,13922.0096856,25133.0,0,E0_2011_2012_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,8,32,6332.01438957,27877.0,0,E0_2011_2012_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,8,32,6606.59652001,27740.0,0,E0_2011_2012_6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8,33,10281.6939073,47405.0,0,E0_2011_2012_8
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,8,33,8442.68742344,60361.0,0,E0_2011_2012_9
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8,33,8467.37621358,42785.0,0,E0_2011_2012_10
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8,33,4340.28388665,42449.0,0,E0_2011_2012_11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,0.0,4.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,8,33,8300.55344962,40157.0,0,E0_2011_2012_12
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8,33,390.039997426,48707.0,0,E0_2011_2012_13
0.0,0.0,1.0,0.0,0.0,4.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,8,33,11239.2937608,20520.0,0,E0_2011_2012_14
1.0,0.0,0.0,3.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,3.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,8,33,2207.66117511,28100.0,0,E0_2011_2012_15
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8,33,12091.8656031,27010.0,0,E0_2011_2012_16
1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,8,33,4486.79652258,27828.0,1,E0_2011_2012_17
1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,8,34,9459.49334874,75811.0,0,E0_2011_2012_18
0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,38.0,1.0,0.0,1.0,3.0,1.0,4.0,-3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,58.0,8,34,9328.46184203,25133.0,1,E0_2011_2012_24
0.0,1.0,1.0,1.0,0.0,4.0,-4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,1.0,1.0,1.0,1.0,2.0,-1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,64.0,8,34,18427.6143053,20520.0,0,E0_2011_2012_23
1.0,1.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,119.0,1.0,0.0,1.0,3.0,6.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,55.0,8,34,2857.39218926,45276.0,0,E0_2011_2012_22
1.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,173.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,37.0,8,34,5538.16444787,42449.0,0,E0_2011_2012_21
0.0,0.0,2.0,0.0,2.0,5.0,-3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,8,34,3505.84645884,31154.0,0,E0_2011_2012_20
1.0,1.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,70.0,2.0,0.0,0.0,6.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,38.0,8,34,1144.28249609,42785.0,0,E0_2011_2012_19
2.0,0.0,0.0,6.0,5.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,162.0,0.0,1.0,1.0,1.0,0.0,2.0,-2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,143.0,8,34,9334.36120511,75811.0,0,E0_2011_2012_25
1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,1.0,0.0,2.0,-2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,1.0,0.0,2.0,62.0,8,34,17715.8430195,52409.0,1,E0_2011_2012_26
0.0,0.0,1.0,0.0,0.0,3.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.0,0.0,6.0,7.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,202.0,8,34,9694.03196704,36230.0,0,E0_2011_2012_27
0.0,0.0,2.0,0.0,2.0,4.0,-2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,50.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,53.0,8,34,3223.96675688,27877.0,0,E0_2011_2012_28
2.0,1.0,0.0,7.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,38.0,0.0,0.0,2.0,0.0,1.0,8.0,-7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,1.0,0.0,3.0,90.0,9,36,4265.21946893,27828.0,0,E0_2011_2012_35
0.0,2.0,1.0,2.0,1.0,2.0,-1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,2.0,1.0,0.0,7.0,5.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,173.0,9,36,17871.5783766,48707.0,0,E0_2011_2012_34
1.0,2.0,0.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,53.0,2.0,1.0,0.0,7.0,6.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,119.0,9,36,5613.8484919,27740.0,1,E0_2011_2012_33
1.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,2.0,0.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0,9,36,8280.21505001,40157.0,0,E0_2011_2012_31
1.0,0.0,2.0,3.0,7.0,6.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,-1.0,0.0,0.0,0.0,1.0,2.0,3.0,55.0,3.0,0.0,0.0,9.0,13.0,3.0,10.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,162.0,9,36,1716.24995081,28100.0,0,E0_2011_2012_30
0.0,1.0,2.0,1.0,2.0,10.0,-8.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,1.0,0.0,2.0,143.0,0.0,2.0,1.0,2.0,0.0,4.0,-4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,1.0,0.0,4.0,35.0,9,36,2855.86924546,60361.0,0,E0_2011_2012_29
3.0,0.0,0.0,9.0,12.0,3.0,9.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,202.0,1.0,2.0,0.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.0,9,36,2901.62624393,47405.0,0,E0_2011_2012_32
0.0,1.0,2.0,1.0,1.0,4.0,-3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,62.0,0.0,0.0,3.0,0.0,2.0,6.0,-4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,-2.0,0.0,0.0,0.0,1.0,1.0,3.0,50.0,9,36,10520.5034988,25700.0,0,E0_2011_2012_36
0.0,2.0,1.0,2.0,3.0,5.0,-2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,37.0,0.0,0.0,3.0,0.0,2.0,5.0,-3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,50.0,9,36,9269.40972395,27010.0,0,E0_2011_2012_37
1.0,0.0,2.0,3.0,1.0,6.0,-5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,1.0,0.0,4.0,58.0,2.0,1.0,0.0,7.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,64.0,9,37,17933.6694528,18439.0,0,E0_2011_2012_38
0.0,2.0,2.0,2.0,0.0,5.0,-5.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,35.0,1.0,0.0,3.0,3.0,3.0,5.0,-2.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,50.0,9,37,3946.52184128,20520.0,1,E0_2011_2012_43
1.0,1.0,1.0,4.0,3.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.5,63.0,1.0,2.0,1.0,5.0,3.0,4.0,-1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,-3.0,1.0,0.0,1.0,1.0,0.0,1.5,38.0,9,37,2100.34612846,40157.0,0,E0_2011_2012_42
2.0,1.0,1.0,7.0,4.0,3.0,1.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,38.0,1.0,1.0,2.0,4.0,1.0,6.0,-5.0,4.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.5,1.0,58.0,9,37,4497.4849551,27828.0,0,E0_2011_2012_44
0.0,1.0,3.0,1.0,3.0,7.0,-4.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,-2.0,0.0,0.0,0.0,2.0,0.5,1.5,50.0,1.0,1.0,2.0,4.0,3.0,10.0,-7.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,8.0,-6.0,1.0,0.0,1.0,1.0,1.0,4.0,143.0,9,37,10728.3738802,31154.0,1,E0_2011_2012_40
1.0,3.0,0.0,6.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,1.5,0.5,70.0,2.0,2.0,0.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.5,0.0,64.0,9,37,15713.8703306,42785.0,0,E0_2011_2012_39
1.0,0.0,3.0,3.0,7.0,11.0,-4.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,8.0,-6.0,0.0,0.0,0.0,2.0,1.0,4.0,55.0,0.0,2.0,2.0,2.0,3.0,6.0,-3.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,-2.0,1.0,0.0,1.0,1.0,1.0,2.0,37.0,9,37,14547.2481773,28100.0,0,E0_2011_2012_41
0.0,2.0,2.0,2.0,2.0,5.0,-3.0,4.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.5,0.5,62.0,4.0,0.0,0.0,12.0,15.0,3.0,12.0,4.0,2.0,2.0,0.0,0.0,6.0,8.0,3.0,5.0,6.0,2.0,0.0,0.0,4.0,1.5,202.0,9,37,9568.59344206,25700.0,0,E0_2011_2012_45
4.0,0.0,0.0,12.0,18.0,3.0,15.0,4.0,2.0,2.0,0.0,0.0,6.0,11.0,2.0,9.0,6.0,2.0,0.0,0.0,5.5,1.0,162.0,3.0,1.0,0.0,10.0,7.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.5,173.0,9,37,9224.27030883,75811.0,0,E0_2011_2012_46
0.0,2.0,2.0,2.0,2.0,4.0,-2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,-2.0,0.0,0.0,0.0,2.0,0.5,1.5,64.0,2.0,2.0,0.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.5,53.0,9,37,12387.254649,48707.0,1,E0_2011_2012_47
1.0,0.0,2.0,3.0,3.0,8.0,-5.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,-4.0,0.0,0.0,0.0,1.0,1.0,5.0,90.0,2.0,1.0,1.0,7.0,6.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.5,119.0,9,37,8720.15409563,36230.0,1,E0_2011_2012_48
1.0,2.0,2.0,5.0,4.0,7.0,-3.0,5.0,2.0,1.0,1.0,0.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,1.5,0.5,38.0,2.0,0.0,2.0,6.0,7.0,8.0,-1.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,-1.0,3.0,1.0,0.0,1.0,1.0,1.5,90.0,9,38,9637.93978574,25133.0,0,E0_2011_2012_56
